"","municipality","code","DP","state","eb_ntp_2003","eb_ntp_2004","eb_ntp_2005","eb_ntp_2006","eb_ntp_2007","eb_ntp_2008","eb_ntp_2009","eb_ntp_2010","eb_ntp_2011","eb_ntp_2012","eb_ntp_2013","eb_ntp_2014","eb_ntp_2015","eb_ntp_2016","eb_ntp_2017","eb_ntp_2018","eb_nmr_2003","eb_nmr_2004","eb_nmr_2005","eb_nmr_2006","eb_nmr_2007","eb_nmr_2008","eb_nmr_2009","eb_nmr_2010","eb_nmr_2011","eb_nmr_2012","eb_nmr_2013","eb_nmr_2014","eb_nmr_2015","eb_nmr_2016","eb_nmr_2017","eb_nmr_2018","eb_ndvr_2010","eb_ndvr_2011","eb_ndvr_2012","eb_ndvr_2013","eb_ndvr_2014","eb_ndvr_2015","eb_ndvr_2016","eb_ndvr_2017","eb_ndvr_2018","eb_npir_2010","eb_npir_2011","eb_npir_2012","eb_npir_2013","eb_npir_2014","eb_npir_2015","eb_npir_2016","eb_npir_2017","eb_npir_2018","eb_nubr_1998","eb_nubr_1999","eb_nubr_2000","eb_nubr_2001","eb_nubr_2002","eb_nubr_2003","eb_nubr_2004","eb_nubr_2005","eb_nubr_2006","eb_nubr_2007","eb_nubr_2008","eb_nubr_2009","eb_nubr_2010","eb_nubr_2011","eb_nubr_2012","eb_nubr_2013","eb_nubr_2014","eb_nubr_2015","nimr2005","nimr2006","nimr2007","nimr2008","nimr2009","nimr2010","nimr2011","nimr2012","nimr2013","nimr2014","nimr2015","Litr2005","Litr2018","nmpr_2005","nmpr_2018","nmrpr_2005","nmrpr_2018"
"938","San Cristóbal",13620,13,"Bolívar",9998.60085406116,9998.50829324798,9998.64105550403,9998.18143613555,9996.80132344696,9998.14101978978,9998.08085655742,9998.01104426494,9998.21893987517,9998.18697620768,9997.78059719268,9995.74849891278,9997.79054954195,9994.0016618512,9995.96291368787,9997.69841599445,9997.81666291114,9998.08719156821,9998.20370649866,9998.09791227127,9998.71898477356,9998.95021465031,9998.60166677258,9998.50137765509,9998.54669407918,9998.33964429952,9998.31575794543,9998.44750418445,9998.36096755128,9998.16401889682,9998.33260825906,9998.45984516208,9998.18563185326,9997.86926991297,9992.34090630006,9995.65698198283,9998.82845848211,9996.17968286715,9988.43219148876,9994.17202820458,9994.35844586681,9997.41067750379,9997.0080939642,9994.92867559556,9993.99739770298,9993.88426735767,9994.06668783094,9987.00720758065,9985.38689786214,9990.82878444423,94.0553567287799,93.0196806118068,93.0118068119599,92.8591667440735,91.5490958200053,92.0428597181034,93.6056530565263,92.3917615567255,93.360925110738,92.2223768976359,91.7880032522182,92.475219819375,92.2892013662406,92.0325155136431,91.2172112521117,92.3066283491559,92.8774169353296,92.3541657637137,974.58,974.86,975.15,975.43,975.71,975.99,976.212311568144,976.212311568144,977.492543959006,976.325234326882,975.90229252,84.99104,89.51584,13.32319,50.1,16.07795,63
"939","Río Iró",27580,27,"Chocó",9999.30749751109,9999.38360704203,9999.19963616414,9999.03191084944,9999.06326282253,9999.42504867711,9999.44315112188,9999.46964923275,9999.43212656724,9999.52147097836,9998.43907174522,9999.52901677071,9999.55112719979,9999.52721926351,9998.62877106317,9998.62319272454,9999.20160788163,9999.31072719871,9998.53565196243,9998.67538364966,9998.4782217234,9997.31434187048,9998.3622090903,9999.15147991938,9998.07169833382,9998.57638110461,9998.58315787547,9998.77974707707,9998.22120241658,9996.60377161562,9997.30894919991,9997.78435660642,9999.68497256111,9999.70880964449,9998.30297249598,9999.28318182776,9999.27629138513,9999.42775188119,9999.35870445822,9998.07740881142,9997.3034166376,9999.14882767369,9998.20962103795,9999.14401248664,9997.7257127084,9999.2488593838,9999.08031384343,9998.12291202239,9999.03972200721,9998.08063393635,90.8059027947657,92.467864993981,91.1041191307322,90.1717557251908,91.6987280380023,90.4237274560903,90.7744887000961,90.3193932859749,90.4441864362086,90.6378784875826,90.5150937134649,90.850335734724,90.2408339324227,90.8593026241742,93.4399329311036,91.2931840608902,90.8468916149317,90.1058106281214,937.84,939.39,940.95,942.5,944.06,945.61,951.049,955.9441,955.9441,960.34969,957.6320577526,57.62554,71.58724,1.59138,24.9,1.78242,23.4
"940","Malambo",8433,8,"Atlántico",9988.93716635855,9995.97804958461,9995.7164611819,9995.672748474,9996.13290230279,9987.67139151109,9992.82530577323,9992.96400364836,9988.70619939038,9990.93943449897,9992.03769058577,9988.75121447204,9990.25754410329,9987.47907906027,9986.15008637366,9975.93462284158,9996.84207949085,9996.13827200577,9996.91654021726,9998.10015778921,9997.92122070692,9998.08429611731,9997.8666998323,9997.56465536245,9997.76720878224,9998.09131523476,9997.81382895202,9998.57630068348,9999.02660330447,9998.38993823517,9997.58473774126,9998.16020892569,9999.04681727872,9997.71240506186,9997.02119181371,9996.60522716952,9996.5271711542,9988.00418961986,9988.81804466137,9990.18252137821,9986.33014217288,9995.14200414768,9993.18969969677,9991.53266355391,9992.58806256238,9992.03651374711,9991.80004272016,9987.36808726242,9985.48738665055,9979.84157516718,93.2575552198665,93.3256704813149,92.5877263244926,93.3841286683532,93.474201179714,93.8946604398388,93.3825650887162,92.8596995820625,92.0322032674104,91.6891374196043,92.1883948251547,91.3737216373093,91.4129630683435,89.9686812658042,91.4020815752358,90.9577446641305,90.6500034996409,91.4042642679461,980.05,980.27,980.49,980.72,980.94,981.16,981.16,982.862774277453,984.576496849708,986.118847164737,986.118847164737,91.21245,94.55769,37.50283,70,24.384,55.9
"941","Arenal",13042,13,"Bolívar",9999.278925124,9999.23471148993,9997.03675922963,9999.16588628057,9999.10941050838,9998.03683717226,9999.10265645166,9999.06905329566,9998.69877712558,9999.23133289371,9998.9806990795,9999.0166432103,9999.00387192086,9997.86798882013,9998.91208375679,9997.61443819572,9999.31398611295,9997.71405438681,9997.81464192996,9998.32728340616,9997.04778615865,9998.96016725689,9998.43284887491,9998.81967172756,9998.83753591904,9997.91697305454,9998.53901058091,9998.66174016279,9997.67075743479,9998.10414303864,9997.98539819131,9998.19203359261,9998.93489008817,9998.71373965505,9999.33037565142,9999.57699330778,9997.55842278523,9997.39737713589,9998.38810569358,9996.72852344599,9998.09038219535,9998.17014448018,9997.99385881521,9997.43705913828,9997.07965264709,9996.93054196982,9996.02393404431,9996.38553377461,9994.45509623696,9996.37161729215,93.3041311777141,92.9813834846442,92.9603208466189,92.7542515612584,92.7856661823591,92.4542858331153,92.6466024496888,92.1679822090729,92.4491902384093,91.7223270419998,92.967668023263,92.5240286031614,92.3092209358313,92.0005723968031,92.4148350614773,92.5515760166247,92.7089391587135,92.4041482768494,976.75,977.27,977.78,978.3,978.82,979.33,979.744954205832,979.744954205832,981.770458785248,980.064594641938,980.064594641938,82.79375,87.89549,11.96523,38,6.79491,35.7
"942","Convención",54206,54,"Norte de Santander",9999.29345007531,9999.30912134541,9998.68026746523,9998.13077522455,9998.54961332299,9998.76658367261,9998.12755111009,9998.54755203926,9996.35948776666,9996.14924187089,9995.36685216481,9997.30373026531,9997.1450749055,9997.00035168329,9997.61285751566,9998.13140713323,9990.03297910585,9989.20609777009,9989.4014948927,9990.40034150875,9995.75336231702,9995.31940027949,9994.30010993738,9990.06448026549,9989.87123289213,9988.48464568529,9991.54398243958,9992.20293360702,9995.69114803624,9991.78400703305,9990.85179978583,9989.14367187758,9998.83205264462,9999.02271815794,9995.73146849721,9994.70334727578,9990.03999966019,9995.26717757359,9991.22584791611,9994.01465614385,9995.91456924959,9996.90088995158,9995.22551761488,9987.94267396676,9986.95211532022,9988.2843189834,9991.07119656628,9989.78774107541,9990.19280910654,9979.24919242286,95.8628477669715,95.2726975832789,95.2430479941254,95.7766601859764,94.8967528589458,94.2705726358657,94.0134040914013,94.746284452259,94.04678807919,94.4216369968834,93.7318309575586,93.7959221160911,93.8599611848651,93.724628001124,93.6720340754734,94.1779661898862,94.1617845728065,94.1527329617679,984.48,984.82,985.17,985.51,985.86,986.2,986.2,987.222784672132,987.222784672132,987.33364586845,988.811809395602,69.15456,81.61449,26.82682,36,9.40339,20.7
"943","Quípama",15580,15,"Boyacá",9999.40064009517,9999.4383789682,9999.10375487786,9998.68269618488,9997.87292413345,9996.73992245886,9997.91898951498,9998.8475847563,9995.27430687104,9997.45930610714,9998.68561650649,9997.63116808799,9993.84075661118,9997.13427607471,9998.33934155091,9997.20639128238,9998.56466481846,9997.70069948999,9997.20320770552,9998.08617508817,9993.67047801037,9998.77823448192,9996.21394460731,9998.74644585089,9998.99391246315,9999.44748158099,9998.93357406189,9998.16657954709,9997.45392328715,9997.95393606865,9999.16133485706,9998.65426807041,9997.37445404903,9998.2778550857,9996.80918714438,9996.86768467634,9993.56344100352,9989.98912370217,9988.43764330924,9992.41003152987,9987.8005787459,9988.84359410546,9985.35150942215,9984.6733729319,9979.00199513493,9993.31116615009,9974.69843102872,9977.61532729943,9985.0171988388,9978.67226574694,92.968139838647,93.8861143784837,92.2861578833475,94.4820138237441,94.1364790400249,93.4476734216006,90.9418113781147,91.91930920447,92.0560689971566,91.628640441018,90.2774709705285,89.7982644503969,90.6032167461213,91.2760970006727,90.7469122711816,91.1278681131825,91.6579748298019,90.7813340185255,974.86,975.46,976.07,976.67,977.27,977.88,977.88,978.163681844758,980.347313660282,980.347313660282,979.38840455,81.21019,85.55087,25.89591,35.4,18.94,23.7
"944","Bojacá",25099,25,"Cundinamarca",9990.25143469014,9991.68632214943,9997.6171155742,9996.79881933463,9992.17718998786,9988.87494251533,9990.18919883456,9995.36700818558,9995.60424686891,9994.20348564369,9996.70013922628,9998.32696867612,9997.04947784019,9983.52779611032,9987.72757672936,9975.39050287065,9995.20889073334,9995.93951327844,9997.04377907313,9996.45253894894,9997.48271527628,9998.61466857755,9998.82205150104,9998.71877257586,9997.81682608651,9998.34245298719,9998.52456710904,9998.29933528941,9997.94670474864,9999.1218026051,9998.41992680881,9999.15086664632,9999.43061417984,9999.01792514696,9995.49359904538,9991.41887620623,9996.16897297639,9988.2993473017,9983.05506607979,9988.49955441325,9985.36494435236,9990.36247138696,9988.4413071429,9989.01876692399,9987.23731143092,9995.97136367995,9995.33053308654,9981.41412213352,9975.52063277904,9959.5204043772,91.8721976200646,90.5153919057332,91.5363504989245,92.0329826591207,93.0990099669037,90.3684728906283,88.9437246405358,89.0440725804821,88.8758817866378,89.7158674074794,89.6027856798916,88.9556911949138,86.640770641937,88.562984175961,89.394906921219,89.0357542162378,87.9165008572357,89.5625704205759,984.48,984.65,984.82,984.99,985.17,985.34,986.806,987.013710485516,987.013710485516,987.124938854498,987.124938854498,91.77374,95.79946,62.70964,83.2,46.81482,74.6
"945","Chivor",15236,15,"Boyacá",9998.75990680673,9998.73244318994,9998.12618270345,9996.46108662812,9996.84666808057,9989.14265849968,9996.78566635429,9993.07116162792,9995.34927784283,9995.33660863355,9995.5183680124,9991.83124897148,9991.03372385206,9990.55260113866,9994.36620039703,9994.07828098282,9980.30033730211,9981.18776978749,9997.45816842081,9997.78479033957,9997.18807567637,9995.29942358351,9999.08591327064,9999.09902719827,9999.25447325225,9999.13498263401,9999.1777252136,9999.19589724704,9999.29156595905,9999.26479994426,9999.46873800421,9999.35520314672,9988.18339925155,9994.63360256438,9993.60724484386,9989.34251526613,9990.29573593972,9989.65291763631,9979.74916871689,9978.27983191005,9979.02313402504,9983.14774913893,9981.59240900776,9974.1755042047,9982.00709223297,9971.42499650543,9979.88279519178,9973.43546004327,9976.50666056999,9976.72890084395,93.7692192204115,93.7071694085734,93.0789233266349,92.3526802706031,92.211349229689,91.2797983608432,92.4355465814498,91.683507764088,91.7725856503516,91.7967091202456,91.3955595693597,90.9452496641247,90.7364848124232,91.2728125272323,90.1369109742594,91.1705900703285,90.6648651403763,90.8623102848127,980.52,980.52,980.52,980.52,980.52,980.52,980.52,980.52,980.52,981.429571225148,981.69167701,85.51051,91.7603,34.93045,54.2,25.10232,36.9
"946","Momil",23464,23,"Córdoba",9997.68971294333,9998.99870657727,9999.71436348972,9998.46554070523,9999.04914978503,9999.4445886307,9998.35943708048,9999.64100950331,9999.69542047511,9998.92373034323,9997.48671348089,9996.11334361391,9996.1655541836,9991.7613545495,9990.51104852532,9997.50450045564,9998.56277588939,9998.58458949065,9999.33855370124,9998.04064155117,9999.40971013241,9999.30620904661,9998.31963901693,9998.8759943352,9999.24153244588,9998.62957559352,9998.09416791358,9998.01706373731,9998.58467483234,9997.84175886828,9998.55952490992,9999.02173209229,9999.59086329928,9999.19109325246,9999.50534058824,9999.13760596219,9995.95877162463,9992.86313406511,9989.84661240902,9992.29510906737,9986.33536876424,9999.25158500736,9999.15366395896,9997.44782439387,9984.50461263013,9990.68380083918,9987.64875504465,9985.93059065512,9990.02503923737,9985.56515248563,93.6102426981686,94.8605796814611,94.6137728064507,92.7115653897381,92.7932358703279,92.732602652436,91.948782599956,90.1546357667319,93.3829143019971,93.1585538915828,93.4397959252391,92.8127869807985,92.2579264271189,91.5942489167348,92.7035594606285,92.3659627170338,93.2526790619827,91.5031727932389,976.53,977.05,977.58,978.1,978.62,979.14,979.14,980.827132664031,980.827132664031,981.229976416255,982.86247194,78.17075,86.11726,16.75141,57.9,9.13648999999999,50.1
"947","Acacías",50006,50,"Meta",9996.18146454002,9997.92573575551,9997.40234043699,9977.67138412031,9983.7544076635,9985.80909450572,9985.6360380991,9978.19835867279,9976.18705292231,9984.29969817688,9973.84985768913,9975.87091459727,9973.9535108092,9964.33902339064,9964.69131873317,9958.8966515614,9991.82158578207,9991.29251709788,9994.80455765687,9990.11031114019,9991.43496941114,9994.97717565501,9994.66333664476,9995.10215100387,9995.07952216527,9996.36594054417,9996.87794974322,9997.78100856732,9996.76560682588,9996.59091539882,9996.64279350136,9998.65512198633,9980.21917766047,9978.27424619826,9983.76329030178,9985.28052564304,9983.47898492443,9984.32394674341,9973.90620571196,9963.94049686255,9969.45321699246,9965.29760309735,9965.54798506186,9973.73216594505,9958.48459434997,9961.71536510834,9970.18781060709,9949.69805646785,9957.29294109338,9935.38429275036,96.1528414288497,96.1638499123748,96.2284303211746,96.0086620350309,95.4706485521626,96.0332932888435,95.0986984113709,95.2590815793292,94.6166922202557,94.9250192151677,94.3580272962338,93.8673647980821,93.8240550738068,93.4315208100467,94.2866282789507,94.0516725981222,94.2366574339329,94.4826608241567,976.64,977.16,977.68,978.19,978.71,979.23,979.769607687446,980.845479006266,980.845479006266,980.294426851495,982.0787205,91.22382,95.03833,51.52739,80.8,29.1617,70.2
"948","Necoclí",5490,5,"Antioquia",9999.62562418913,9999.65330334997,9992.91518070286,9998.71818571465,9996.63315986035,9997.52636302512,9997.58774491227,9997.70320019253,9998.99974112796,9999.05248558417,9998.09120524581,9997.6104707306,9997.42240836579,9996.20074668569,9994.10061032416,9993.00026248605,9997.64967983414,9997.84251775967,9997.48370004936,9997.51842742876,9997.78554545952,9997.14257616858,9994.31720733149,9999.00882892581,9997.58414341918,9998.13329042053,9998.67898022802,9998.34242693402,9998.75459963464,9998.88074548204,9998.74972445246,9997.34417973944,9998.10786624996,9998.96474270825,9997.29248102843,9995.70265748283,9996.55745124815,9995.88245172316,9994.25060702046,9994.64250285727,9997.80790593978,9994.95700801735,9996.07813500909,9997.04001113852,9995.52488731038,9995.38965915466,9992.88681053308,9991.21438567622,9988.93716557254,9992.10806119493,92.304184212209,92.6995703706529,92.8539172317251,91.3466048516566,92.8991680847066,92.1714843656225,92.7226636627261,92.4524286368308,92.2694387409969,93.2478777904547,91.4758955247998,92.6328129932104,91.6059458993106,91.0763978927358,93.0523829213459,92.5052339040729,92.8846853068474,93.5458812796711,960.81,961.74,962.67,963.59,964.52,965.45,965.45,965.931876422252,966.404614036939,967.429264553846,967.429264553846,78.47098,86.83773,12.84955,37.3,4.97879,27
"949","Moñitos",23500,23,"Córdoba",9996.66119270705,9999.67590506474,9999.81410422009,9998.29849474812,9999.75741024272,9999.29339579127,9999.74792750568,9999.78373356694,9999.81760658161,9999.35987820772,9999.67722719255,9999.20829297884,9998.88030736726,9998.72542250143,9998.87115458482,9999.11680590643,9998.61714247192,9998.39071897673,9998.5379688788,9999.22844787522,9999.61197459549,9996.43790433058,9997.07842126281,9995.37913195541,9998.52452279337,9999.31295815785,9997.54522456785,9998.9950984196,9998.91995143004,9998.62935365845,9998.37114670256,9998.45372087516,9999.47780310925,9998.83457282356,9997.38384928012,9999.7510812696,9998.77322213122,9997.99481781474,9994.65564649102,9997.58715224009,9997.60065701588,9998.53482494653,9999.14121349624,9998.80610589813,9995.3620537034,9996.7422941634,9996.08448160319,9992.30376856097,9992.36695485179,9997.44058482749,92.6926993918449,92.3424570582215,93.5152053854565,92.5611531117577,94.3456371536024,92.9813384133948,93.4547989156414,92.2232749670545,93.7483485676605,92.9259594445549,92.265793770822,92.5428677512654,92.4180539702889,92.1388549782389,90.9566705432605,92.0386882938968,91.9288732467581,92.1145464080753,970.69,971.34,971.99,972.64,973.29,973.94,973.94,973.94,976.546,978.110337965851,978.88795902,77.08844,85.19507,7.88482999999999,34.6,4.04013,30.6
"950","El Tablón de Gómez",52258,52,"Nariño",9999.71793377343,9999.64455556642,9999.56540266898,9998.98121933655,9999.44973229479,9998.19774222804,9999.56168320365,9998.86140517868,9997.909105957,9999.53813574601,9999.59359970463,9998.85037853086,9997.24962516195,9997.89202570048,9999.53939480525,9997.28257602935,9997.68822401482,9997.92126773281,9994.47087956738,9997.36006594295,9998.05861238632,9996.71227003865,9997.47170193447,9997.46967811131,9996.85110889226,9998.63314973074,9996.19145601045,9998.09284712397,9998.64898722964,9998.66844551578,9998.79356288131,9998.211388373,9999.65974757666,9998.01766794768,9998.72206712985,9996.58628551075,9995.88242755519,9997.22216219707,9998.581140394,9989.37111831647,9996.2921578175,9998.28086274391,9991.19945697414,9996.6635565633,9990.16880142638,9987.94863665108,9995.4210711284,9981.45816688207,9988.93168437425,9984.98934365339,95.450807827589,93.7473905005358,93.9683756675859,95.6222190791794,92.1109659699515,93.0557399352864,92.3497380220713,92.1612146785404,92.203724396248,92.6936478653635,91.5807605893852,90.7597214970645,91.4945531467729,91.4772045169569,91.2193327807732,91.231034252238,90.9798149756338,90.3103301574194,977.64,978.14,978.63,979.13,979.63,980.12,980.12,980.14672263011,981.871393287309,981.886499173936,984.043817122321,87.6334,90.7603,16.3752,49.6,13.76907,46.4
"951","Ciénaga de Oro",23189,23,"Córdoba",9998.14615126784,9998.44296780833,9999.55855411068,9999.1510874903,9999.88554805917,9999.16325734762,9998.37006031562,9999.90112541811,9999.59437658239,9998.60195049511,9996.50730549087,9996.38757800377,9996.76430179391,9997.05856998067,9996.4121429775,9996.27938880374,9998.11925952265,9998.79095093905,9999.14083038818,9999.28077418678,9998.14833280664,9998.96172309542,9998.50657195288,9998.04733650187,9998.67837384127,9998.3981085748,9998.44724121656,9999.31725730276,9998.66709035457,9998.95018339116,9999.12251893176,9999.00929432357,9999.56664200721,9998.82396806157,9998.77683695151,9999.87946482546,9998.09791183241,9996.83931218457,9996.55435554579,9995.36767934688,9995.96231119785,9998.50896497248,9999.27817324685,9997.8380114267,9993.52333621377,9990.83473960341,9989.31401399472,9992.14812982008,9991.39987588481,9990.5284904698,94.6298952726592,93.6751867134325,91.0073056191219,89.9437370134891,94.3904327465663,93.2936902307552,90.630770653622,91.4550826027729,91.7801278334964,91.6150272089898,92.7477542968259,91.5654744582024,91.7336834053361,91.8672387031247,91.3483178785874,91.654049589961,90.6650958091609,90.8631770740725,967.98,967.98,967.98,967.98,967.98,967.98,969.091916898826,969.332373077081,972.399135769373,971.086330848555,974.174310713929,73.89455,82.67336,15.16662,47.7,5.53695999999999,36.9
